time,v0,v1,v2,c0,c1,c2,t0,t1,t2
21856.0,3.986328125,4.0078125,3.9609375,-44.71875,-44.53125,-45.25,27.6875,28.0625,30.8125
21856.0,3.990234375,4.0078125,3.9609375,-44.71875,-44.53125,-45.25,27.6875,28.0625,30.8125
21856.0,3.990234375,4.0078125,3.9609375,-44.71875,-44.53125,-45.25,27.6875,28.0625,30.8125
21856.0,3.990234375,4.0078125,3.9609375,-44.71875,-44.53125,-45.25,27.6875,27.9375,30.8125
21856.0,3.99609375,4.0078125,3.962890625,-44.71875,-44.53125,-45.25,27.75,28.0,30.8125
21856.0,3.990234375,4.0078125,3.9609375,-44.71875,-44.53125,-45.25,27.75,28.0625,30.8125
21856.0,3.990234375,4.01171875,3.962890625,-44.71875,-44.53125,-45.25,27.75,28.0,30.8125
21856.0,3.9921875,4.0078125,3.962890625,-44.71875,-44.53125,-45.25,27.8125,28.0,30.875
22368.0,4.08203125,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.25,32.625
22368.0,4.08203125,4.1015625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22368.0,4.0859375,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22368.0,4.0859375,4.09765625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.5625
22368.0,4.0859375,4.09765625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22368.0,4.08203125,4.09765625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22368.0,4.0859375,4.09765625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22368.0,4.0859375,4.09765625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22368.0,4.0859375,4.1015625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22368.0,4.0859375,4.1015625,4.046875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22368.0,4.0859375,4.1015625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22368.0,4.08984375,4.1015625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22368.0,4.0859375,4.1015625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22368.0,4.0859375,4.1015625,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.0859375,4.1015625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.0859375,4.1015625,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.0859375,4.1015625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.08984375,4.1015625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.0859375,4.10546875,4.05078125,-44.75,-44.53125,-45.25,29.75,30.375,32.75
22384.0,4.0859375,4.10546875,4.05078125,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22384.0,4.0859375,4.10546875,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.08984375,4.10546875,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.08984375,4.1015625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22384.0,4.08984375,4.1015625,4.0546875,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22384.0,4.08984375,4.1015625,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22384.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22384.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.8125,30.3125,32.6875
22400.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22400.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22400.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22400.0,4.09375,4.1015625,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.5625
22400.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.375,32.625
22400.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22400.0,4.08984375,4.10546875,4.05078125,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22400.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.5625
22400.0,4.09375,4.109375,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22400.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22400.0,4.09375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22400.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22400.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.625
22400.0,4.08984375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.5625
22400.0,4.09375,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.75,30.4375,32.625
22416.0,4.09375,4.109375,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22416.0,4.09375,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22416.0,4.09375,4.10546875,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.3125,32.75
22416.0,4.09375,4.10546875,4.0546875,-44.75,-44.53125,-45.25,29.75,30.3125,32.6875
22416.0,4.09375,4.10546875,4.05859375,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22416.0,4.09765625,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22416.0,4.09375,4.11328125,4.05859375,-44.75,-44.53125,-45.25,29.75,30.375,32.625
22416.0,4.09375,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.375,32.625
22416.0,4.09375,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.375,32.625
22416.0,4.09375,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.375,32.625
22416.0,4.09375,4.109375,4.0625,-44.75,-44.53125,-45.25,29.8125,30.3125,32.6875
22416.0,4.09375,4.109375,4.0546875,-44.75,-44.53125,-45.25,29.8125,30.375,32.5625
22416.0,4.09765625,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22416.0,4.09375,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22416.0,4.09375,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22416.0,4.09765625,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22432.0,4.09375,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22432.0,4.09765625,4.11328125,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.375,32.625
22432.0,4.09765625,4.109375,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22432.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22432.0,4.09765625,4.11328125,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22432.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22432.0,4.09765625,4.11328125,4.05859375,-44.75,-44.53125,-45.25,29.8125,30.4375,32.625
22432.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22432.0,4.09765625,4.109375,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22432.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22432.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22432.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.75,30.375,32.625
22432.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22432.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22432.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22432.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.625
22448.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22448.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22448.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
21856.0,3.990234375,4.0078125,3.962890625,-44.71875,-44.53125,-45.25,27.8125,28.0,30.875
21856.0,3.9921875,4.01171875,3.962890625,-44.71875,-44.53125,-45.25,27.8125,28.125,30.875
21856.0,3.9921875,4.01171875,3.96484375,-44.71875,-44.53125,-45.25,27.8125,28.125,30.875
21872.0,3.994140625,4.01171875,3.96484375,-44.71875,-44.53125,-45.25,27.8125,28.1875,30.875
21872.0,3.9921875,4.01171875,3.96484375,-44.71875,-44.53125,-45.25,27.8125,28.25,30.875
21872.0,3.9921875,4.01171875,3.96484375,-44.71875,-44.53125,-45.25,27.8125,28.125,30.9375
21872.0,3.994140625,4.01171875,3.96484375,-44.71875,-44.53125,-45.25,27.8125,28.1875,30.875
21872.0,3.994140625,4.01171875,3.96484375,-44.71875,-44.53125,-45.25,27.875,28.125,30.875
22448.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22448.0,4.09765625,4.11328125,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22448.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22448.0,4.1015625,4.1171875,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22448.0,4.1015625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22448.0,4.09765625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22448.0,4.1015625,4.1171875,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22448.0,4.1015625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22448.0,4.1015625,4.11328125,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22448.0,4.1015625,4.11328125,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22448.0,4.1015625,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22448.0,4.09765625,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22448.0,4.1015625,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22464.0,4.1015625,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22464.0,4.1015625,4.1171875,4.0625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22464.0,4.1015625,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22464.0,4.1015625,4.11328125,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22464.0,4.10546875,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22464.0,4.09765625,4.12109375,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22464.0,4.10546875,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.4375,32.625
22464.0,4.10546875,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.625
22464.0,4.10546875,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22464.0,4.10546875,4.12109375,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22464.0,4.10546875,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22464.0,4.1015625,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22464.0,4.10546875,4.1171875,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22464.0,4.10546875,4.1171875,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22464.0,4.10546875,4.1171875,4.06640625,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22464.0,4.10546875,4.1171875,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22480.0,4.10546875,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22480.0,4.10546875,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.8125
22480.0,4.10546875,4.1171875,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22480.0,4.10546875,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22480.0,4.10546875,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.8125
22480.0,4.10546875,4.12109375,4.06640625,-44.75,-44.53125,-45.25,29.75,30.375,32.75
22480.0,4.10546875,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22480.0,4.10546875,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.8125
22480.0,4.10546875,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.75,30.375,32.75
22480.0,4.10546875,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22480.0,4.10546875,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22480.0,4.109375,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.8125
22480.0,4.109375,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22480.0,4.109375,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22480.0,4.109375,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22480.0,4.10546875,4.12109375,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22496.0,4.109375,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22496.0,4.10546875,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.8125
22496.0,4.109375,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22496.0,4.109375,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22496.0,4.109375,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22496.0,4.109375,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22496.0,4.109375,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22496.0,4.10546875,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.375,32.875
22496.0,4.109375,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.8125
22496.0,4.109375,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22496.0,4.109375,4.125,4.0703125,-44.75,-44.53125,-45.25,29.8125,30.375,32.8125
22496.0,4.109375,4.125,4.07421875,-44.75,-44.53125,-45.25,29.75,30.375,32.8125
22496.0,4.109375,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22496.0,4.11328125,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22496.0,4.109375,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.375,32.8125
22512.0,4.11328125,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22512.0,4.109375,4.125,4.07421875,-44.75,-44.53125,-45.25,29.75,30.375,32.6875
22512.0,4.11328125,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22512.0,4.11328125,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22512.0,4.11328125,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22512.0,4.11328125,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22512.0,4.11328125,4.125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.3125,32.8125
22512.0,4.11328125,4.12890625,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22512.0,4.11328125,4.12890625,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22512.0,4.11328125,4.125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22512.0,4.11328125,4.125,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.4375,32.8125
22512.0,4.11328125,4.12890625,4.078125,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
22512.0,4.11328125,4.125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22512.0,4.11328125,4.12890625,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22512.0,4.1171875,4.12890625,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22512.0,4.11328125,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22528.0,4.1171875,4.12890625,4.07421875,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22528.0,4.11328125,4.12890625,4.078125,-44.75,-44.53125,-45.25,29.875,30.4375,32.75
22528.0,4.11328125,4.12890625,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.8125
22528.0,4.11328125,4.125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.375,32.6875
21872.0,3.994140625,4.01171875,3.966796875,-44.71875,-44.53125,-45.25,27.875,28.25,30.9375
21872.0,3.99609375,4.015625,3.96484375,-44.71875,-44.53125,-45.25,27.875,28.1875,30.9375
21872.0,3.994140625,4.01171875,3.966796875,-44.71875,-44.53125,-45.25,27.875,28.125,30.9375
21872.0,3.99609375,4.01171875,3.96484375,-44.71875,-44.53125,-45.25,27.875,28.125,30.9375
21872.0,3.99609375,4.015625,3.96484375,-44.71875,-44.53125,-45.25,27.9375,28.1875,30.9375
21872.0,3.99609375,4.015625,3.96484375,-44.71875,-44.53125,-45.25,27.9375,28.1875,30.9375
21872.0,3.994140625,4.01171875,3.96875,-44.71875,-44.53125,-45.25,27.9375,28.1875,30.9375
21872.0,3.99609375,4.015625,3.966796875,-44.71875,-44.53125,-45.25,27.9375,28.25,30.9375
22528.0,4.11328125,4.12890625,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22528.0,4.11328125,4.12890625,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22528.0,4.1171875,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.875,30.4375,32.75
22528.0,4.11328125,4.12890625,4.078125,-44.75,-44.53125,-45.25,29.875,30.4375,32.75
22528.0,4.11328125,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22528.0,4.11328125,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.6875
22528.0,4.11328125,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.5,32.75
22528.0,4.1171875,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22528.0,4.1171875,4.12890625,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22528.0,4.1171875,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22528.0,4.1171875,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22528.0,4.1171875,4.1328125,4.078125,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.6875
22544.0,4.1171875,4.1328125,4.08203125,-44.75,-44.53125,-45.25,29.8125,30.375,32.75
22544.0,4.1171875,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.875,30.4375,32.6875
22544.0,4.1171875,4.1328125,4.08203125,-44.75,-44.53125,-45.25,29.875,30.4375,32.75
22544.0,4.1171875,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.875,30.4375,32.75
22544.0,4.12109375,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.875,30.4375,32.6875
22544.0,4.1171875,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.875,30.4375,32.75
22544.0,4.12109375,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.875,30.4375,32.75
22544.0,4.12109375,4.1328125,4.08203125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22544.0,4.12109375,4.1328125,4.08203125,-44.75,-44.53125,-45.25,29.875,30.4375,32.75
22544.0,4.12109375,4.1328125,4.078125,-44.75,-44.53125,-45.25,29.875,30.4375,32.75
22544.0,4.12109375,4.1328125,4.078125,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.75
22544.0,4.12109375,4.1328125,4.08203125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22544.0,4.1171875,4.1328125,4.08203125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22544.0,4.12109375,4.1328125,4.08203125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22544.0,4.12109375,4.1328125,4.08203125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.8125
22544.0,4.1171875,4.1328125,4.08203125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22560.0,4.12109375,4.13671875,4.08203125,-44.75,-44.53125,-45.25,29.8125,30.4375,32.75
22560.0,4.12109375,4.13671875,4.08203125,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.75
22560.0,4.12109375,4.1328125,4.08203125,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22560.0,4.12109375,4.13671875,4.08203125,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.75
22560.0,4.12109375,4.13671875,4.08203125,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22560.0,4.12109375,4.13671875,4.08203125,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22560.0,4.12109375,4.13671875,4.08203125,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22560.0,4.12109375,4.13671875,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22560.0,4.12109375,4.13671875,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22560.0,4.125,4.13671875,4.08203125,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22560.0,4.125,4.13671875,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.8125
22560.0,4.12109375,4.13671875,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22560.0,4.125,4.13671875,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.875
22560.0,4.125,4.140625,4.08203125,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22560.0,4.12109375,4.13671875,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.8125
22560.0,4.125,4.140625,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.8125
22576.0,4.125,4.140625,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.8125
22576.0,4.125,4.140625,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22576.0,4.125,4.140625,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.8125
22576.0,4.125,4.140625,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22576.0,4.125,4.140625,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.8125
22576.0,4.125,4.140625,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22576.0,4.125,4.140625,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22576.0,4.125,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22576.0,4.125,4.140625,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.8125
22576.0,4.125,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22576.0,4.125,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22576.0,4.125,4.140625,4.0859375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22576.0,4.125,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22576.0,4.125,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.8125
22576.0,4.12890625,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22576.0,4.125,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.8125
22592.0,4.125,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22592.0,4.125,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.875
22592.0,4.12890625,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.875
22592.0,4.12890625,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.875
22592.0,4.12890625,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.875
22592.0,4.12890625,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.75
22592.0,4.12890625,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22592.0,4.1328125,4.14453125,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.3125,32.75
22592.0,4.12890625,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22592.0,4.12890625,4.14453125,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.875
22592.0,4.12890625,4.140625,4.09375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22592.0,4.12890625,4.14453125,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.9375
22592.0,4.12890625,4.14453125,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.75
22592.0,4.12890625,4.14453125,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.75
22592.0,4.12890625,4.140625,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22608.0,4.1328125,4.14453125,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.375,32.8125
22608.0,4.12890625,4.14453125,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.75
22608.0,4.1328125,4.14453125,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.5,32.75
22608.0,4.1328125,4.14453125,4.08984375,-44.75,-44.53125,-45.28125,29.8125,30.4375,32.8125
22608.0,4.12890625,4.14453125,4.09375,-44.75,-44.5,-45.28125,29.8125,30.4375,32.8125
