Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
136.537428153,24.4375,24.125,24.125,49.6,3.9888000000000003,3.9424,4.0576,0.84,-44.7225,-45.21,-45.21,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.02542919282488,1.024422900556599,1.0274404353525382,115,115,115,0.25976453629556895,0.3096583583845483,0.1916625558165949
137.637428384,24.4375,24.1875,24.125,50.1,3.9888000000000003,3.9408,4.0607999999999995,0.84,-44.72,-45.2175,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0256391211583218,1.0246227247520983,1.027696566748496,115,115,115,0.25815625152072164,0.306658911534871,0.1900096242662028
138.737429812,24.4375,24.1875,24.125,49.1,3.992,3.9424,4.059200000000001,0.84,-44.725,-45.21,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0258300673157457,1.0247705288602864,1.0279336279706255,115,115,115,0.2581084094452695,0.30810049723007726,0.1899525086248825
139.83743072,24.4375,24.125,24.1875,48.7,3.992,3.9424,4.059200000000001,0.84,-44.7225,-45.21,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0260184845759308,1.0249492663208983,1.028168410650417,115,115,115,0.2580962121479307,0.30658501862570336,0.18994608084379855
140.93743169,24.5,24.125,24.125,50.1,3.9888000000000003,3.9440000000000004,4.059200000000001,0.84,-44.73,-45.205,-45.2175,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0262224145233325,1.0251087906003316,1.0284195837245305,115,115,115,0.2565461200358855,0.3065295426803036,0.188401387811671
142.037431979,24.5,24.25,24.1875,50.1,3.9904,3.9424,4.0607999999999995,0.84,-44.73,-45.2175,-45.215,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0264071502319254,1.0252654378525299,1.028651741108197,115,115,115,0.2564846238769745,0.3065219018275398,0.18835027256650907
143.137432883,24.5,24.25,24.1875,48.7,3.9904,3.9424,4.0607999999999995,0.84,-44.7325,-45.2125,-45.21,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0265892223556927,1.0254011187021914,1.0288817391562137,115,115,115,0.25647466285802295,0.30805289999270163,0.18833341979315815
144.237433744,24.5,24.25,24.1875,50.1,3.992,3.9424,4.0624,0.84,-44.7225,-45.205,-45.215,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0267688221454403,1.0255694138639986,1.0291096407400298,115,115,115,0.2564708688095671,0.3065610377204472,0.18832498378270968
145.337434185,24.5,24.1875,24.1875,49.1,3.9936000000000003,3.9440000000000004,4.0607999999999995,0.84,-44.7275,-45.2125,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.02694604150664,1.025718026798095,1.0293355265058275,115,115,115,0.2564619676413066,0.3064910622204526,0.18831945895558658
146.437435551,24.5,24.1875,24.25,49.6,3.9936000000000003,3.9440000000000004,4.0607999999999995,0.84,-44.725,-45.21,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0271207873101913,1.025863642257576,1.0295594026359765,115,115,115,0.256460838073125,0.3064830195306264,0.18831931065527133
147.537435783,24.5625,24.25,24.25,48.7,3.992,3.9440000000000004,4.0607999999999995,0.84,-44.725,-45.21,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0274837532108316,1.026167046224515,1.030041294289004,115,115,115,0.25486043665978125,0.3048841039631429,0.1852306603837936
148.637436893,24.5625,24.3125,24.25,49.6,3.9936000000000003,3.9440000000000004,4.0624,0.84,-44.73,-45.205,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0276328624985627,1.0263057138058977,1.0302420294896506,115,115,115,0.2563847723645068,0.3048737169912384,0.1866573438037804
149.737437804,24.5625,24.25,24.25,50.1,3.9936000000000003,3.9440000000000004,4.064,0.84,-44.7275,-45.205,-45.2025,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0277978332327216,1.026441634293917,1.0304793839029356,115,115,115,0.256432114333545,0.3048720237666162,0.185161071802044
