Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
5020.833256797,26.5625,26.75,28.0625,53.5,4.136,4.147200000000001,4.105600000000001,0.84,-44.7575,-44.5375,-45.2575,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.02015321666657038,0.020277130996213356,0.019743736762304398,171.6138,171.6138,171.6138,4.042827700498715,4.050821976361609,4.017766604673394
5021.83326094,26.5625,26.75,28.0625,53.5,4.1376,4.1488000000000005,4.107200000000001,0.84,-44.7575,-44.55,-45.2575,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.02066934790032897,0.020800440548065784,0.020247218655879626,171.6138,171.6138,171.6138,4.043409172539204,4.051428149234646,4.0190587534561
5022.83326464,26.5625,26.75,28.0,54.5,4.1376,4.1488000000000005,4.1088000000000005,0.84,-44.7575,-44.545,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.021190990622795676,0.021328533814842652,0.020756323200138985,171.6138,171.6138,171.6138,4.044102685958821,4.052389886633536,4.019659512973724
5023.833264859,26.5625,26.8125,28.0625,54.0,4.1376,4.1504,4.1104,0.84,-44.7475,-44.545,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.021713592767158008,0.02185717866587438,0.021270123416684137,171.6138,171.6138,171.6138,4.044798221349532,4.053275545360439,4.020584742037229
5024.833268988,26.5625,26.8125,28.0625,54.0,4.1408000000000005,4.1504,4.107200000000001,0.84,-44.7525,-44.5425,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.022237141351880926,0.022390056743428154,0.02178796710008719,171.6138,171.6138,171.6138,4.0454666399672154,4.054398880615609,4.0217413941919835
5025.83327334,26.625,26.875,28.0625,54.0,4.1392,4.1504,4.1088000000000005,0.84,-44.755,-44.54,-45.27,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.022769002862738055,0.02292284407089978,0.022297892187415225,171.6138,171.6138,171.6138,4.046729272966853,4.05541979472478,4.022195871171284
5026.833280639,26.5625,26.8125,28.0625,54.0,4.1408000000000005,4.152,4.112,0.84,-44.76,-44.54,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.023296492353742152,0.023455708925146666,0.02281292251879333,171.6138,171.6138,171.6138,4.047579483879729,4.056344973867407,4.022945008780213
5027.833285457,26.625,26.8125,28.0625,54.5,4.142399999999999,4.152,4.112,0.84,-44.7525,-44.5425,-45.27,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.023828213736133464,0.023992590376127637,0.02333609491088107,171.6138,171.6138,171.6138,4.048652757742239,4.057496677688298,4.0242609386682
5028.83329637,26.625,26.875,28.0625,55.0,4.1408000000000005,4.1552,4.112,0.84,-44.755,-44.54,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.024363545121367045,0.024529016358112422,0.02385810992954134,171.6138,171.6138,171.6138,4.049924001398951,4.0585449144991,4.025464268727871
5029.833307432,26.625,26.875,28.0625,54.0,4.1408000000000005,4.1536,4.112,0.84,-44.765,-44.54,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.024894050639475092,0.025073026180880795,0.024379478109905834,171.6138,171.6138,171.6138,4.050771012275761,4.060080329911739,4.026508690235989
5030.833310181,26.625,26.875,28.0625,55.5,4.144,4.1536,4.1136,0.84,-44.76,-44.5425,-45.27,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.025424706383544892,0.02561150898492248,0.024900307736757752,171.6138,171.6138,171.6138,4.051549666978376,4.061144472381801,4.027455626651708
5031.833310487,26.625,26.875,28.0625,56.0,4.1456,4.1552,4.1136,0.84,-44.7625,-44.545,-45.27,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.0259635723700651,0.026149604866405777,0.02542481397800695,171.6138,171.6138,171.6138,4.05287179789786,4.0620842360922955,4.028619723443148
5032.833318443,26.625,26.875,28.0625,55.0,4.144,4.1552,4.1136,0.84,-44.765,-44.5475,-45.27,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.026505076894739035,0.02669147347599073,0.02594837524814115,171.6138,171.6138,171.6138,4.054371101697251,4.063245952747746,4.029667524474564
5033.833330381,26.625,26.875,28.0625,54.0,4.1456,4.1568000000000005,4.1136,0.84,-44.76,-44.535,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.027040797374530735,0.027232438858563936,0.02647121736154001,171.6138,171.6138,171.6138,4.055384241242405,4.064301257733708,4.030609026228321
5034.833338414,26.625,26.9375,28.0625,55.5,4.144,4.16,4.1136,0.84,-44.7625,-44.545,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.02758009006358076,0.027776849575628697,0.026993528184841492,171.6138,171.6138,171.6138,4.056570912405759,4.065536851694559,4.031465683946485
5035.833347985,26.625,26.9375,28.0625,54.5,4.147200000000001,4.1568000000000005,4.1152,0.84,-44.755,-44.5425,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.028114040537462776,0.028328062804950933,0.02751539127234077,171.6138,171.6138,171.6138,4.057354083928373,4.067259504608192,4.032262145126995
5036.833355688,26.6875,26.9375,28.0625,55.0,4.147200000000001,4.1584,4.1168000000000005,0.84,-44.7625,-44.5375,-45.2675,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.028656178940712575,0.028868502747261927,0.028041029474642286,171.6138,171.6138,171.6138,4.058660256916182,4.068159985598154,4.033315653995038
5037.833360392,26.6875,26.9375,28.0625,55.0,4.147200000000001,4.1584,4.1168000000000005,0.84,-44.7575,-44.545,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.02919651478290024,0.029412721193252344,0.028569751248985344,171.6138,171.6138,171.6138,4.059859574611128,4.06924351837528,4.0345830124502715
5038.833366893,26.6875,27.0,28.125,56.0,4.1504,4.16,4.1184,0.84,-44.76,-44.5375,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.02973554668585281,0.0299557429808475,0.029096802244963364,171.6138,171.6138,171.6138,4.060909382609477,4.070251224918803,4.035705422404201
5039.837804791,26.75,27.0,28.125,54.0,4.1488000000000005,4.1584,4.1184,0.84,-44.755,-44.54,-45.27,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.030281914991748808,0.030502866947443467,0.029626726080080015,171.6138,171.6138,171.6138,4.062454467528578,4.071223173306558,4.037000774329155
